,url_len,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('applet'),Result_v1
2139,60.0,0.0,39.0,21.0,21.0,5.0,0.0,0.0,0.0,0.0,4.245340222,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,2.0,0.0,malicious
2140,162.0,0.0,62.0,14.0,14.0,3.0,0.0,85.0,2.0,0.0,5.276035587,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,malicious
2141,21.0,0.0,6.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.79790269,0.0,0.0,0.0,9.0,0.0,0.0,18.0,1.0,1.0,1.0,58.0,0.0,benign
2142,77.0,0.0,68.0,9.0,9.0,4.0,1.0,0.0,0.0,0.0,3.88279146,0.0,0.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,15.0,0.0,benign
2143,39.0,1.0,19.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.162057815,0.0,0.0,0.0,18.0,0.0,0.0,20.0,1.0,1.0,0.0,38.0,0.0,benign
2144,89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.88774424,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,0.0,malicious
2145,19.0,1.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,3.767183468,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,7.0,0.0,malicious
2146,19.0,0.0,6.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,4.132944045,0.0,0.0,0.0,14.0,0.0,0.0,15.0,2.0,2.0,0.0,7.0,0.0,benign
2147,38.0,2.0,11.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,4.249014337,0.0,0.0,0.0,6.0,0.0,0.0,122.0,1.0,2.0,2.0,182.0,0.0,malicious
2148,31.0,0.0,14.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.179776181,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
2149,55.0,0.0,36.0,19.0,19.0,3.0,0.0,0.0,0.0,0.0,4.319385884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,benign
2150,40.0,1.0,10.0,30.0,30.0,3.0,0.0,0.0,0.0,0.0,4.280187699,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
2151,97.0,0.0,74.0,23.0,23.0,6.0,0.0,0.0,0.0,1.0,4.554089724,0.0,0.0,0.0,5.0,0.0,0.0,18.0,1.0,1.0,1.0,3.0,0.0,malicious
2152,76.0,0.0,65.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.239950563,0.0,0.0,0.0,9.0,0.0,0.0,261.0,1.0,1.0,4.0,201.0,0.0,malicious
2153,27.0,0.0,1.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,4.07967865,0.0,0.0,1.0,9.0,0.0,0.0,36.0,1.0,1.0,1.0,0.0,0.0,malicious
2154,20.0,0.0,9.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,3.884155095,0.0,0.0,2.0,43.0,0.0,0.0,95.0,1.0,1.0,2.0,76.0,0.0,benign
2155,162.0,0.0,144.0,18.0,18.0,4.0,6.0,0.0,0.0,0.0,4.146120449,0.0,0.0,0.0,8.0,0.0,0.0,28.0,1.0,1.0,1.0,32.0,0.0,benign
2156,52.0,0.0,31.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,4.543766465,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
2157,105.0,0.0,92.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.946922136,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,malicious
2158,25.0,2.0,1.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,3.93441865,0.0,0.0,0.0,5.0,0.0,0.0,123.0,1.0,1.0,0.0,17.0,0.0,malicious
2159,33.0,0.0,18.0,15.0,15.0,2.0,1.0,0.0,0.0,0.0,4.296439345,0.0,0.0,0.0,19.0,0.0,0.0,103.0,1.0,1.0,0.0,103.0,0.0,benign
2160,47.0,3.0,1.0,46.0,46.0,2.0,0.0,0.0,0.0,0.0,4.426209614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,malicious
2161,45.0,0.0,32.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.621709313,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
2162,43.0,1.0,20.0,23.0,19.0,3.0,0.0,0.0,0.0,0.0,4.539593234,0.0,0.0,0.0,24.0,0.0,0.0,66.0,1.0,1.0,1.0,34.0,0.0,benign
2163,34.0,0.0,11.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,3.876355518,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,malicious
2164,30.0,1.0,1.0,29.0,29.0,2.0,0.0,0.0,0.0,0.0,4.114066203,0.0,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,0.0,malicious
2165,39.0,3.0,1.0,38.0,38.0,1.0,0.0,0.0,0.0,0.0,4.177374895,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
2166,27.0,1.0,0.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.278351812,0.0,0.0,0.0,9.0,0.0,0.0,200.0,1.0,1.0,2.0,122.0,0.0,benign
2167,68.0,0.0,54.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.461891945,0.0,0.0,0.0,10.0,0.0,0.0,58.0,1.0,1.0,2.0,95.0,0.0,malicious
2168,22.0,1.0,1.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.047299098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,malicious
2169,520.0,1.0,504.0,16.0,16.0,2.0,1.0,0.0,0.0,0.0,3.806991262,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,benign
2170,46.0,2.0,17.0,29.0,29.0,3.0,0.0,0.0,0.0,0.0,4.322194163,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
2171,32.0,0.0,15.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.172989963,0.0,0.0,0.0,8.0,0.0,0.0,31.0,1.0,1.0,1.0,275.0,0.0,benign
2172,97.0,1.0,86.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.914799363,0.0,0.0,0.0,2.0,0.0,0.0,24.0,1.0,1.0,0.0,5.0,0.0,benign
2173,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.803508855,0.0,0.0,0.0,8.0,0.0,0.0,103.0,1.0,1.0,0.0,77.0,0.0,benign
2174,12.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,3.646439345,0.0,0.0,1.0,24.0,0.0,0.0,149.0,1.0,1.0,2.0,50.0,0.0,benign
2175,20.0,0.0,1.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,4.032303243,0.0,0.0,0.0,5.0,0.0,0.0,31.0,1.0,1.0,0.0,6.0,0.0,malicious
2176,77.0,0.0,69.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,4.792274232,0.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,1.0,1.0,8.0,0.0,benign
2177,204.0,2.0,23.0,23.0,23.0,3.0,1.0,157.0,3.0,0.0,4.741211228,0.0,0.0,0.0,3.0,0.0,0.0,11.0,1.0,1.0,1.0,6.0,0.0,malicious
2178,18.0,0.0,7.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.89366069,0.0,0.0,0.0,20.0,0.0,0.0,90.0,1.0,1.0,1.0,167.0,0.0,benign
2179,19.0,0.0,0.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,3.979097891,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
2180,56.0,0.0,40.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,4.079678733,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,benign
2181,19.0,0.0,0.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,3.979097891,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
2182,74.0,0.0,55.0,19.0,19.0,4.0,3.0,0.0,0.0,0.0,4.698271152,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
2183,29.0,2.0,1.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,4.308270835,0.0,0.0,0.0,24.0,0.0,0.0,174.0,1.0,1.0,5.0,219.0,0.0,malicious
2184,35.0,0.0,17.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.193251964,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
2185,57.0,0.0,33.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.359473149,0.0,0.0,1.0,8.0,1.0,1.0,41.0,1.0,1.0,1.0,79.0,0.0,benign
2186,46.0,0.0,27.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,4.234799173,0.0,0.0,0.0,8.0,0.0,0.0,19.0,1.0,1.0,1.0,4.0,0.0,malicious
2187,86.0,0.0,46.0,21.0,21.0,2.0,0.0,18.0,0.0,0.0,4.506825618,0.0,0.0,1.0,4.0,0.0,0.0,34.0,1.0,1.0,1.0,51.0,0.0,malicious
2188,30.0,0.0,0.0,30.0,30.0,3.0,0.0,0.0,0.0,0.0,4.154870933,0.0,0.0,0.0,13.0,0.0,0.0,2087.0,1.0,1.0,1.0,1315.0,0.0,benign
2189,18.0,0.0,5.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,3.67326969,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,malicious
2190,15.0,0.0,5.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,3.55034071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,0.0,benign
2191,230.0,0.0,58.0,14.0,14.0,2.0,1.0,157.0,3.0,0.0,4.747950091,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,malicious
2192,67.0,1.0,22.0,45.0,45.0,2.0,0.0,0.0,0.0,0.0,4.074234537,0.0,0.0,0.0,25.0,0.0,0.0,479.0,1.0,1.0,8.0,268.0,0.0,malicious
2193,21.0,1.0,0.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,3.961429271,0.0,0.0,0.0,20.0,0.0,0.0,361.0,1.0,1.0,5.0,163.0,0.0,malicious
2194,36.0,0.0,23.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.252172176,0.0,0.0,2.0,70.0,0.0,0.0,85.0,1.0,1.0,1.0,63.0,0.0,benign
2195,157.0,0.0,66.0,20.0,20.0,4.0,0.0,70.0,6.0,0.0,4.919626817,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,malicious
2196,14.0,0.0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.663532755,0.0,0.0,1.0,18.0,0.0,0.0,257.0,1.0,1.0,0.0,204.0,0.0,benign
2197,140.0,0.0,126.0,14.0,14.0,3.0,4.0,0.0,0.0,0.0,4.716080978,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,benign
2198,33.0,2.0,1.0,32.0,32.0,1.0,0.0,0.0,0.0,0.0,4.005152233,0.0,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,0.0,malicious
2199,33.0,0.0,18.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,4.365311532,0.0,0.0,0.0,18.0,0.0,0.0,43.0,1.0,1.0,3.0,95.0,0.0,benign
2200,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.886842188,0.0,0.0,0.0,21.0,0.0,0.0,211.0,1.0,1.0,2.0,69.0,0.0,benign
2201,31.0,0.0,14.0,17.0,17.0,2.0,1.0,0.0,0.0,0.0,4.00913459,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
2202,34.0,0.0,15.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.064354625,0.0,0.0,3.0,45.0,0.0,0.0,676.0,1.0,1.0,4.0,195.0,0.0,benign
2203,20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.208410187,0.0,0.0,0.0,18.0,0.0,0.0,38.0,1.0,1.0,0.0,57.0,0.0,benign
2204,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.290777839,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,0.0,malicious
2205,191.0,0.0,19.0,25.0,25.0,3.0,0.0,146.0,2.0,0.0,4.7153452,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,4.0,0.0,malicious
2206,41.0,2.0,10.0,31.0,31.0,3.0,0.0,0.0,0.0,0.0,4.266541407,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
2207,26.0,0.0,9.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.020926316,0.0,0.0,0.0,17.0,0.0,0.0,19.0,1.0,1.0,0.0,42.0,0.0,benign
2208,38.0,0.0,26.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,4.233426641,0.0,0.0,6.0,28.0,0.0,0.0,107.0,1.0,1.0,1.0,469.0,0.0,benign
2209,24.0,0.0,0.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.32484873,0.0,0.0,0.0,22.0,0.0,0.0,43.0,1.0,1.0,1.0,84.0,0.0,benign
2210,29.0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,3.86382639,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
2211,386.0,1.0,16.0,19.0,19.0,7.0,0.0,350.0,4.0,0.0,5.65563894,0.0,0.0,0.0,3.0,0.0,0.0,32.0,1.0,1.0,1.0,9.0,0.0,malicious
2212,64.0,0.0,53.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.251464635,0.0,0.0,0.0,9.0,0.0,0.0,261.0,1.0,1.0,4.0,201.0,0.0,malicious
2213,31.0,0.0,13.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.431623566,0.0,0.0,0.0,7.0,0.0,0.0,9.0,1.0,2.0,0.0,10.0,0.0,benign
2214,34.0,2.0,1.0,33.0,33.0,2.0,0.0,0.0,0.0,0.0,4.016241798,0.0,0.0,0.0,7.0,0.0,0.0,23.0,1.0,2.0,1.0,7.0,0.0,malicious
2215,48.0,0.0,36.0,12.0,12.0,3.0,0.0,0.0,0.0,1.0,4.41255585,0.0,0.0,0.0,9.0,0.0,0.0,7.0,1.0,1.0,2.0,19.0,0.0,malicious
2216,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.252453066,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,0.0,malicious
2217,175.0,0.0,62.0,14.0,14.0,3.0,0.0,98.0,2.0,0.0,5.374855418,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,malicious
2218,183.0,0.0,165.0,18.0,18.0,3.0,1.0,0.0,0.0,0.0,4.750695638,0.0,0.0,2.0,17.0,0.0,0.0,36.0,1.0,1.0,1.0,420.0,0.0,benign
2219,45.0,0.0,31.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,4.587472353,0.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0,1.0,1.0,17.0,0.0,malicious
2220,107.0,0.0,54.0,32.0,32.0,6.0,0.0,20.0,1.0,0.0,5.092960498,0.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,1.0,1.0,2.0,0.0,malicious
2221,36.0,2.0,7.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,4.111629289,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
2222,23.0,0.0,6.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.872905595,0.0,0.0,0.0,8.0,0.0,0.0,31.0,1.0,1.0,1.0,391.0,0.0,benign
2223,36.0,0.0,23.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.205766631,0.0,0.0,0.0,12.0,0.0,0.0,109.0,1.0,1.0,5.0,278.0,0.0,benign
2224,69.0,0.0,49.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,4.204292811,0.0,0.0,0.0,46.0,0.0,0.0,182.0,1.0,1.0,2.0,93.0,0.0,benign
2225,23.0,0.0,1.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,3.977916875,0.0,0.0,0.0,2.0,0.0,0.0,154.0,1.0,1.0,1.0,15.0,0.0,malicious
2226,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.970175521,0.0,0.0,0.0,15.0,0.0,0.0,59.0,1.0,1.0,0.0,36.0,0.0,benign
2227,14.0,0.0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.499227542,0.0,0.0,0.0,2.0,0.0,0.0,239.0,1.0,1.0,3.0,782.0,0.0,benign
2228,44.0,1.0,17.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.214803843,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
2229,31.0,0.0,15.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,4.030436395,0.0,0.0,0.0,10.0,0.0,0.0,52.0,1.0,1.0,1.0,22.0,0.0,malicious
2230,34.0,0.0,23.0,11.0,11.0,3.0,0.0,0.0,0.0,1.0,4.320251395,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,benign
2231,12.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,3.431623566,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
2232,37.0,0.0,15.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.146756985,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
2233,23.0,0.0,0.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.081727679,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
2234,29.0,0.0,11.0,18.0,15.0,4.0,0.0,0.0,0.0,1.0,4.006749919,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
2235,15.0,0.0,8.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,3.795088586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,malicious
2236,27.0,2.0,1.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,3.957295874,0.0,0.0,0.0,7.0,0.0,0.0,23.0,1.0,2.0,1.0,7.0,0.0,malicious
2237,27.0,0.0,10.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.194388489,0.0,0.0,0.0,11.0,0.0,0.0,40.0,1.0,1.0,2.0,103.0,0.0,benign
2238,34.0,1.0,20.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.207211768,0.0,0.0,3.0,36.0,0.0,0.0,162.0,1.0,1.0,4.0,213.0,0.0,malicious
2239,53.0,2.0,10.0,43.0,43.0,3.0,0.0,0.0,0.0,0.0,4.442311313,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
2240,29.0,1.0,10.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.114066203,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
2241,26.0,1.0,1.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,4.116299606,0.0,0.0,3.0,35.0,0.0,0.0,173.0,1.0,1.0,5.0,217.0,0.0,malicious
2242,159.0,0.0,62.0,14.0,14.0,3.0,0.0,82.0,2.0,0.0,5.431819833,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,malicious
2243,46.0,2.0,17.0,29.0,29.0,2.0,0.0,0.0,0.0,0.0,4.240546067,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
2244,32.0,0.0,18.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,3.974647976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,benign
2245,31.0,0.0,8.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,4.118484911,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
2246,55.0,0.0,1.0,54.0,54.0,3.0,0.0,0.0,0.0,0.0,4.713972875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,malicious
2247,10.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,3.836591668,0.0,0.0,1.0,31.0,0.0,0.0,47.0,1.0,1.0,1.0,46.0,0.0,benign
2248,27.0,1.0,8.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,4.15029266,0.0,0.0,0.0,2.0,0.0,0.0,147.0,1.0,1.0,2.0,39.0,0.0,malicious
2249,43.0,0.0,22.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.205533251,0.0,0.0,0.0,20.0,1.0,1.0,63.0,1.0,1.0,0.0,135.0,0.0,benign
2250,38.0,0.0,25.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.233426641,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
2251,65.0,0.0,46.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,4.916249133,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,1.0,1.0,95.0,0.0,benign
2252,16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.621175543,0.0,0.0,0.0,13.0,0.0,0.0,40.0,1.0,1.0,1.0,132.0,0.0,benign
2253,89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.856123798,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,0.0,malicious
2254,26.0,0.0,0.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.182907326,0.0,0.0,0.0,10.0,0.0,0.0,206.0,1.0,1.0,0.0,26.0,0.0,benign
2255,30.0,0.0,0.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,4.060012149,0.0,0.0,0.0,13.0,0.0,0.0,50.0,1.0,1.0,0.0,21.0,0.0,benign
2256,72.0,0.0,48.0,24.0,24.0,4.0,1.0,0.0,0.0,0.0,4.601204882,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
2257,23.0,0.0,6.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.60291008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
2258,18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.08385619,0.0,0.0,0.0,11.0,0.0,0.0,104.0,1.0,1.0,0.0,163.0,0.0,benign
2259,50.0,0.0,32.0,18.0,18.0,4.0,0.0,0.0,0.0,0.0,4.475274611,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
2260,159.0,0.0,62.0,14.0,14.0,3.0,0.0,82.0,2.0,0.0,5.431819833,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,malicious
2261,34.0,1.0,13.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.397687958,0.0,0.0,3.0,15.0,0.0,0.0,434.0,1.0,1.0,3.0,229.0,0.0,malicious
2262,43.0,0.0,31.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,4.333902548,0.0,0.0,0.0,4.0,0.0,0.0,35.0,1.0,1.0,1.0,7.0,0.0,malicious
2263,31.0,0.0,13.0,18.0,18.0,3.0,0.0,0.0,0.0,0.0,4.108869289,0.0,0.0,1.0,6.0,0.0,0.0,47.0,1.0,1.0,1.0,9.0,0.0,benign
2264,192.0,0.0,182.0,10.0,10.0,7.0,4.0,0.0,0.0,0.0,4.834228605,0.0,0.0,0.0,10.0,0.0,0.0,64.0,1.0,1.0,2.0,62.0,0.0,benign
2265,76.0,0.0,61.0,15.0,15.0,4.0,2.0,0.0,0.0,0.0,4.846197829,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,benign
2266,17.0,0.0,0.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,3.803508855,0.0,0.0,0.0,16.0,0.0,0.0,157.0,1.0,1.0,0.0,573.0,0.0,benign
2267,31.0,0.0,18.0,13.0,13.0,4.0,1.0,0.0,0.0,0.0,3.83977554,0.0,0.0,1.0,9.0,0.0,0.0,43.0,1.0,1.0,3.0,112.0,0.0,benign
2268,37.0,0.0,20.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.518884392,0.0,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,0.0,benign
2269,24.0,0.0,7.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.889049536,0.0,0.0,0.0,8.0,0.0,0.0,31.0,1.0,1.0,1.0,392.0,0.0,benign
2270,16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.653996739,0.0,0.0,1.0,16.0,0.0,0.0,79.0,1.0,1.0,1.0,161.0,0.0,benign
2271,82.0,0.0,61.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.109741816,0.0,0.0,0.0,7.0,0.0,0.0,22.0,1.0,1.0,2.0,19.0,0.0,malicious
2272,22.0,2.0,1.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.031401845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,malicious
2273,105.0,0.0,90.0,15.0,15.0,3.0,2.0,0.0,0.0,0.0,4.686183084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
2274,47.0,0.0,30.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.292040864,0.0,0.0,0.0,16.0,0.0,0.0,29.0,1.0,1.0,0.0,39.0,0.0,benign
2275,22.0,1.0,1.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.25419565,0.0,0.0,0.0,8.0,0.0,0.0,415.0,1.0,1.0,2.0,4.0,0.0,malicious
