,url_len,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),Result_v1,hyphens_ratio,total_tag
1361,41.0,0.0,32.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,4.540644732,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
1362,111.0,0.0,88.0,23.0,23.0,3.0,0.0,0.0,0.0,0.0,4.597056945,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,11.0
1363,47.0,0.0,20.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.453731532,0.0,0.0,8.0,0.0,0.0,10.0,1.0,1.0,1.0,6.0,-1,0.0,27.0
1364,13.0,0.0,1.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,3.748994804,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,-1,0.0,9.0
1365,40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.418757405,0.0,0.0,17.0,0.0,0.0,33.0,1.0,1.0,2.0,29.0,1,0.0,83.0
1366,89.0,0.0,70.0,19.0,19.0,4.0,1.0,0.0,0.0,0.0,5.006402085,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1,0.0,10.0
1367,102.0,0.0,78.0,24.0,24.0,8.0,0.0,0.0,0.0,1.0,4.666282701,0.0,0.0,5.0,0.0,0.0,26.0,1.0,1.0,1.0,3.0,-1,0.0,37.0
1368,108.0,0.0,81.0,27.0,27.0,6.0,1.0,0.0,0.0,0.0,4.49713087,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1,0.0,7.0
1369,82.0,0.0,64.0,18.0,18.0,2.0,1.0,0.0,0.0,0.0,4.69040924,0.0,1.0,27.0,0.0,0.0,186.0,1.0,1.0,3.0,585.0,1,0.0,804.0
1370,39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.406516782,0.0,0.0,17.0,0.0,0.0,33.0,1.0,1.0,2.0,29.0,1,0.0,83.0
1371,522.0,1.0,506.0,16.0,16.0,2.0,1.0,0.0,0.0,0.0,3.814081155,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0019157088122605363,5.0
1372,65.0,0.0,47.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.517234467,0.0,0.0,5.0,0.0,0.0,14.0,1.0,1.0,1.0,14.0,-1,0.0,36.0
1373,238.0,0.0,58.0,14.0,14.0,2.0,1.0,165.0,3.0,0.0,4.747361263,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,-1,0.0,7.0
1374,89.0,0.0,70.0,19.0,19.0,4.0,5.0,0.0,0.0,0.0,4.89159741,0.0,1.0,36.0,0.0,0.0,1604.0,1.0,1.0,4.0,513.0,1,0.0,2160.0
1375,23.0,1.0,0.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,3.913400746,0.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0,7.0,1,0.043478260869565216,18.0
1376,26.0,0.0,1.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,4.104407755,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.0,62.0
1377,13.0,0.0,0.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,3.689703732,0.0,1.0,37.0,0.0,0.0,311.0,1.0,1.0,1.0,113.0,1,0.0,465.0
1378,235.0,1.0,17.0,17.0,17.0,4.0,0.0,200.0,0.0,0.0,5.821782065,0.0,0.0,4.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,-1,0.00425531914893617,21.0
1379,42.0,2.0,10.0,32.0,32.0,3.0,0.0,0.0,0.0,0.0,4.27326969,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,-1,0.047619047619047616,64.0
1380,29.0,0.0,11.0,18.0,15.0,4.0,0.0,0.0,0.0,1.0,4.162573265,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,4.0
1381,32.0,0.0,12.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.13418372,0.0,0.0,23.0,0.0,0.0,63.0,1.0,1.0,1.0,9.0,-1,0.0,98.0
1382,73.0,0.0,56.0,17.0,17.0,3.0,1.0,0.0,0.0,0.0,4.689822782,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1,0.0,8.0
1383,36.0,1.0,8.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.222208068,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.027777777777777776,62.0
1384,50.0,3.0,1.0,49.0,49.0,2.0,0.0,0.0,0.0,0.0,4.086823568,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.06,3.0
1385,14.0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,1.0,3.196154781,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0.0,4.0
1386,24.0,0.0,7.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.953565665,0.0,0.0,8.0,0.0,0.0,31.0,1.0,1.0,1.0,383.0,1,0.0,425.0
1387,72.0,0.0,50.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.264962579,0.0,1.0,34.0,0.0,0.0,209.0,1.0,1.0,2.0,128.0,1,0.0,376.0
1388,19.0,0.0,3.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,3.70804815,0.0,1.0,16.0,0.0,0.0,19.0,1.0,1.0,0.0,52.0,1,0.0,90.0
1389,32.0,0.0,11.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.02507052,0.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,3.0,-1,0.0,17.0
1390,227.0,0.0,178.0,11.0,11.0,1.0,3.0,37.0,1.0,0.0,5.513199381,0.0,0.0,1.0,0.0,0.0,46.0,1.0,1.0,0.0,4.0,-1,0.0,53.0
1391,17.0,0.0,0.0,17.0,14.0,3.0,0.0,0.0,0.0,1.0,3.490601563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,2.0
1392,49.0,0.0,35.0,14.0,14.0,4.0,0.0,0.0,0.0,0.0,4.075324235,0.0,0.0,22.0,0.0,0.0,55.0,1.0,1.0,0.0,22.0,-1,0.0,101.0
1393,20.0,0.0,9.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,3.884155095,0.0,0.0,14.0,0.0,0.0,36.0,1.0,1.0,0.0,177.0,1,0.0,229.0
1394,54.0,0.0,35.0,19.0,19.0,5.0,0.0,0.0,0.0,0.0,4.592233395,0.0,0.0,20.0,0.0,0.0,71.0,1.0,1.0,3.0,147.0,1,0.0,243.0
1395,147.0,1.0,56.0,38.0,38.0,5.0,0.0,52.0,2.0,0.0,4.739914482,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,1.0,8.0,-1,0.006802721088435374,38.0
1396,24.0,0.0,0.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,3.855337797,0.0,1.0,7.0,0.0,0.0,143.0,1.0,1.0,0.0,235.0,1,0.0,388.0
1397,77.0,0.0,61.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,4.570773007,0.0,1.0,7.0,0.0,0.0,53.0,1.0,2.0,3.0,49.0,-1,0.0,116.0
1398,39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.300069023,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,1,0.0,82.0
1399,29.0,1.0,10.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.20451146,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,-1,0.034482758620689655,64.0
1400,34.0,0.0,20.0,14.0,14.0,2.0,1.0,0.0,0.0,0.0,4.061976876,0.0,0.0,3.0,0.0,0.0,26.0,1.0,1.0,1.0,10.0,-1,0.0,42.0
1401,72.0,0.0,55.0,17.0,17.0,6.0,0.0,0.0,0.0,0.0,4.7303154,0.0,0.0,18.0,0.0,0.0,20.0,1.0,1.0,0.0,21.0,1,0.0,61.0
1402,19.0,0.0,6.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,3.950063756,0.0,0.0,6.0,0.0,0.0,38.0,1.0,1.0,1.0,18.0,1,0.0,65.0
1403,37.0,0.0,14.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,3.947765464,0.0,0.0,31.0,0.0,0.0,58.0,1.0,1.0,3.0,92.0,1,0.0,186.0
1404,26.0,0.0,0.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,3.907734271,0.0,0.0,14.0,0.0,0.0,76.0,1.0,1.0,0.0,427.0,1,0.0,519.0
1405,73.0,0.0,63.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,4.605998177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,2.0
1406,37.0,2.0,1.0,36.0,36.0,2.0,0.0,0.0,0.0,0.0,4.049452073,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.05405405405405406,5.0
1407,48.0,0.0,34.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,4.169159087,0.0,0.0,21.0,0.0,0.0,32.0,1.0,1.0,1.0,48.0,1,0.0,104.0
1408,138.0,0.0,124.0,14.0,14.0,3.0,4.0,0.0,0.0,0.0,4.609133207,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0.0,6.0
1409,33.0,0.0,13.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,3.893942708,0.0,1.0,0.0,0.0,0.0,38.0,1.0,1.0,2.0,5.0,-1,0.0,48.0
1410,25.0,0.0,1.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.069548828,0.0,0.0,8.0,0.0,0.0,410.0,1.0,1.0,2.0,2.0,-1,0.0,424.0
1411,24.0,0.0,0.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,3.952819531,0.0,0.0,31.0,0.0,0.0,290.0,1.0,1.0,1.0,93.0,1,0.0,417.0
1412,20.0,1.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,3.791924539,0.0,0.0,4.0,0.0,0.0,212.0,1.0,1.0,2.0,158.0,1,0.05,378.0
1413,73.0,0.0,52.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.083583254,0.0,0.0,9.0,0.0,0.0,261.0,1.0,1.0,4.0,201.0,-1,0.0,477.0
1414,18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,3.86346519,0.0,0.0,10.0,0.0,0.0,45.0,1.0,1.0,0.0,36.0,1,0.0,93.0
1415,57.0,0.0,40.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.626310204,0.0,1.0,8.0,1.0,1.0,41.0,1.0,1.0,1.0,119.0,1,0.0,174.0
1416,21.0,0.0,10.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,3.689901582,0.0,0.0,11.0,0.0,0.0,72.0,1.0,1.0,4.0,72.0,-1,0.0,161.0
1417,53.0,0.0,37.0,16.0,16.0,3.0,3.0,0.0,0.0,0.0,4.739572262,0.0,0.0,9.0,0.0,0.0,50.0,1.0,1.0,0.0,19.0,1,0.0,80.0
1418,22.0,0.0,1.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,3.88333746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,-1,0.0,7.0
1419,45.0,0.0,33.0,12.0,12.0,4.0,0.0,0.0,0.0,1.0,4.627854381,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,1,0.0,9.0
1420,15.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.970573096,0.0,2.0,17.0,0.0,0.0,157.0,1.0,1.0,0.0,75.0,1,0.0,253.0
1421,41.0,0.0,25.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.16748125,0.0,0.0,60.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,1,0.0,84.0
1422,100.0,0.0,81.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,5.07779158,0.0,0.0,1.0,0.0,0.0,547.0,1.0,1.0,1.0,510.0,1,0.0,1061.0
1423,39.0,1.0,9.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,4.123483087,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,-1,0.02564102564102564,64.0
1424,72.0,0.0,51.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.094435656,0.0,0.0,9.0,0.0,0.0,261.0,1.0,1.0,4.0,201.0,-1,0.0,477.0
1425,65.0,0.0,50.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,4.44326146,0.0,0.0,7.0,0.0,0.0,37.0,1.0,1.0,1.0,7.0,-1,0.0,54.0
1426,43.0,3.0,10.0,33.0,33.0,2.0,0.0,0.0,0.0,0.0,4.338171939,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,-1,0.06976744186046512,64.0
1427,18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.24385619,0.0,0.0,14.0,0.0,0.0,310.0,1.0,1.0,1.0,114.0,1,0.0,441.0
1428,29.0,0.0,10.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.175273298,0.0,0.0,2.0,0.0,0.0,70.0,1.0,1.0,1.0,13.0,-1,0.0,88.0
1429,43.0,0.0,19.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.412840421,0.0,0.0,22.0,0.0,0.0,68.0,1.0,1.0,1.0,57.0,1,0.0,150.0
1430,38.0,0.0,17.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,3.932279553,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1,0.0,6.0
1431,43.0,3.0,1.0,42.0,42.0,1.0,0.0,0.0,0.0,0.0,4.072949441,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.06976744186046512,62.0
1432,29.0,0.0,16.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.175273298,0.0,0.0,97.0,0.0,0.0,1234.0,1.0,1.0,1.0,97.0,1,0.0,1431.0
1433,40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.341956544,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,1,0.0,82.0
1434,44.0,3.0,1.0,43.0,43.0,2.0,0.0,0.0,0.0,0.0,4.390384597,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.06818181818181818,62.0
1435,22.0,1.0,1.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,3.995237891,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1,0.045454545454545456,5.0
1436,30.0,0.0,10.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,3.928802609,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.0,62.0
1437,34.0,1.0,10.0,24.0,24.0,3.0,0.0,0.0,0.0,0.0,4.218883791,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.029411764705882353,62.0
1438,56.0,0.0,42.0,14.0,14.0,3.0,1.0,0.0,0.0,0.0,4.578248725,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0.0,6.0
1439,30.0,0.0,16.0,14.0,14.0,3.0,0.0,0.0,0.0,1.0,4.391489514,0.0,0.0,10.0,0.0,0.0,43.0,1.0,1.0,1.0,22.0,-1,0.0,78.0
1440,46.0,0.0,29.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.57925892,0.0,0.0,12.0,0.0,0.0,58.0,1.0,1.0,2.0,5.0,-1,0.0,79.0
1441,39.0,1.0,10.0,29.0,29.0,3.0,0.0,0.0,0.0,0.0,4.489927149,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.02564102564102564,62.0
1442,22.0,1.0,0.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.185230133,0.0,0.0,8.0,0.0,0.0,257.0,1.0,1.0,2.0,121.0,1,0.045454545454545456,390.0
1443,173.0,0.0,159.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.847634116,0.0,0.0,22.0,0.0,0.0,61.0,1.0,1.0,0.0,71.0,1,0.0,156.0
1444,214.0,0.0,194.0,20.0,20.0,4.0,14.0,0.0,0.0,0.0,4.58698752,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1,0.0,8.0
1445,59.0,1.0,34.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.296275349,0.0,0.0,17.0,0.0,0.0,94.0,1.0,1.0,1.0,189.0,1,0.01694915254237288,303.0
1446,68.0,0.0,44.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.158493445,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,1.0,6.0,-1,0.0,46.0
1447,119.0,4.0,10.0,61.0,61.0,3.0,2.0,47.0,1.0,0.0,4.774151603,0.0,5.0,21.0,0.0,0.0,60.0,1.0,1.0,1.0,19.0,-1,0.03361344537815126,108.0
1448,18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,3.97366069,0.0,0.0,15.0,0.0,0.0,72.0,1.0,1.0,1.0,61.0,1,0.0,151.0
1449,28.0,0.0,1.0,27.0,27.0,4.0,0.0,0.0,0.0,0.0,4.171860874,0.0,0.0,1.0,0.0,0.0,24.0,1.0,1.0,1.0,8.0,-1,0.0,36.0
1450,58.0,1.0,1.0,57.0,57.0,6.0,0.0,0.0,0.0,0.0,4.162216037,0.0,1.0,11.0,0.0,0.0,50.0,1.0,1.0,1.0,15.0,-1,0.017241379310344827,80.0
1451,32.0,2.0,1.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,4.018070886,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.0625,62.0
1452,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.688721876,0.0,0.0,15.0,0.0,0.0,67.0,1.0,1.0,2.0,51.0,1,0.0,137.0
1453,18.0,0.0,1.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,3.613337314,0.0,1.0,38.0,0.0,0.0,20.0,1.0,1.0,1.0,22.0,-1,0.0,84.0
1454,26.0,0.0,9.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.184862969,0.0,0.0,11.0,0.0,0.0,40.0,1.0,1.0,2.0,128.0,1,0.0,183.0
1455,28.0,2.0,1.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.104302932,0.0,0.0,26.0,0.0,0.0,126.0,1.0,1.0,0.0,25.0,-1,0.07142857142857142,179.0
1456,18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,3.671405583,0.0,2.0,267.0,0.0,0.0,221.0,1.0,1.0,1.0,238.0,1,0.0,731.0
1457,58.0,1.0,33.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,4.346831422,0.0,4.0,41.0,0.0,0.0,24.0,0.0,1.0,1.0,3.0,-1,0.017241379310344827,74.0
1458,41.0,0.0,18.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.062891476,0.0,0.0,0.0,0.0,0.0,70.0,1.0,1.0,2.0,54.0,-1,0.0,128.0
1459,11.0,0.0,1.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,3.419381946,0.0,0.0,9.0,0.0,0.0,30.0,1.0,1.0,0.0,8.0,-1,0.0,49.0
1460,60.0,0.0,48.0,12.0,12.0,6.0,0.0,0.0,0.0,1.0,4.270896191,0.0,0.0,5.0,0.0,0.0,18.0,1.0,1.0,1.0,1.0,-1,0.0,27.0
1461,52.0,0.0,41.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,4.48312523,0.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,-1,0.0,16.0
1462,45.0,0.0,29.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,4.262093804,0.0,0.0,31.0,0.0,0.0,19.0,1.0,1.0,2.0,49.0,1,0.0,103.0
1463,16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.569773835,0.0,0.0,35.0,0.0,0.0,387.0,1.0,1.0,1.0,393.0,1,0.0,818.0
1464,59.0,0.0,30.0,29.0,29.0,3.0,0.0,0.0,0.0,0.0,4.261837445,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,-1,0.0,9.0
1465,36.0,2.0,0.0,36.0,36.0,1.0,0.0,0.0,0.0,0.0,4.547789464,0.0,0.0,15.0,0.0,0.0,64.0,1.0,1.0,2.0,44.0,1,0.05555555555555555,127.0
1466,50.0,3.0,10.0,40.0,40.0,3.0,0.0,0.0,0.0,0.0,4.533946728,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.06,62.0
1467,23.0,0.0,10.0,13.0,13.0,4.0,0.0,0.0,0.0,1.0,4.123231429,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,4.0
1468,37.0,0.0,17.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,4.018884392,0.0,1.0,11.0,0.0,0.0,12.0,1.0,1.0,1.0,43.0,-1,0.0,70.0
1469,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.053508855,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,1,0.0,754.0
1470,39.0,0.0,16.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,4.145647217,0.0,0.0,6.0,0.0,0.0,28.0,1.0,1.0,1.0,16.0,-1,0.0,53.0
1471,98.0,0.0,84.0,14.0,14.0,3.0,1.0,0.0,0.0,0.0,4.777593829,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0.0,6.0
1472,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.886842188,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1,0.0,9.0
1473,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.65366069,0.0,0.0,52.0,0.0,0.0,94.0,1.0,1.0,1.0,47.0,1,0.0,196.0
1474,34.0,0.0,22.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,4.109595923,0.0,0.0,20.0,0.0,0.0,26.0,1.0,1.0,0.0,30.0,1,0.0,78.0
1475,70.0,0.0,50.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.47791633,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,-1,0.0,8.0
1476,32.0,0.0,15.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.065311532,0.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,19.0
1477,48.0,0.0,27.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,4.117262013,0.0,0.0,16.0,0.0,0.0,195.0,1.0,1.0,3.0,67.0,-1,0.0,283.0
1478,14.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.0,1.0,3.558518613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,3.0
1479,60.0,1.0,45.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.250197356,0.0,0.0,4.0,0.0,0.0,7.0,1.0,1.0,1.0,8.0,-1,0.016666666666666666,22.0
1480,11.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.366091329,0.0,0.0,9.0,0.0,0.0,18.0,1.0,1.0,2.0,12.0,1,0.0,43.0
1481,41.0,1.0,10.0,31.0,31.0,2.0,0.0,0.0,0.0,0.0,4.157037967,0.0,0.0,2.0,0.0,0.0,46.0,1.0,1.0,1.0,19.0,-1,0.024390243902439025,70.0
1482,28.0,0.0,12.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,4.107156231,0.0,0.0,45.0,0.0,0.0,155.0,1.0,1.0,1.0,52.0,1,0.0,255.0
1483,55.0,0.0,39.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.781147021,0.0,1.0,8.0,1.0,1.0,41.0,1.0,1.0,1.0,119.0,1,0.0,174.0
1484,67.0,0.0,49.0,18.0,18.0,3.0,1.0,0.0,0.0,0.0,4.644282556,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
1485,37.0,1.0,10.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.290984207,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.02702702702702703,62.0
1486,14.0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,1.0,3.427333494,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,7.0,1,0.0,16.0
1487,52.0,0.0,37.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.070974297,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,-1,0.0,10.0
1488,34.0,0.0,20.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.135867424,0.0,0.0,12.0,0.0,0.0,147.0,1.0,1.0,1.0,43.0,1,0.0,205.0
1489,38.0,2.0,7.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,4.099163442,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.05263157894736842,62.0
1490,324.0,0.0,317.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,4.094640541,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1,0.0,8.0
1491,12.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,3.93213804,0.0,0.0,18.0,0.0,0.0,57.0,1.0,1.0,1.0,111.0,1,0.0,189.0
1492,44.0,2.0,8.0,36.0,36.0,2.0,0.0,0.0,0.0,0.0,4.223909597,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.045454545454545456,62.0
1493,183.0,0.0,165.0,18.0,18.0,3.0,1.0,0.0,0.0,0.0,4.750695638,0.0,2.0,17.0,0.0,0.0,36.0,1.0,1.0,1.0,420.0,1,0.0,478.0
1494,45.0,3.0,1.0,44.0,44.0,2.0,0.0,0.0,0.0,0.0,4.183250238,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.06666666666666667,3.0
1495,22.0,0.0,1.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,3.88333746,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.0,62.0
1496,66.0,5.0,21.0,45.0,45.0,3.0,1.0,0.0,0.0,0.0,4.269893355,0.0,0.0,6.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,-1,0.07575757575757576,22.0
1497,28.0,0.0,11.0,17.0,14.0,4.0,0.0,0.0,0.0,1.0,4.207435517,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,4.0
